"","orient","site",".value"
"2125","top - bot","fb",-2.15433688942001
"2126","top - bot","fb",-2.26037818789562
"2127","top - bot","fb",-1.79427421528622
"2128","top - bot","fb",-1.54288872656696
"2129","top - bot","fb",-1.80240747510874
"2130","top - bot","fb",-2.17781159900743
"2131","top - bot","fb",-1.81766269305161
"2132","top - bot","fb",-1.84669264067935
"2133","top - bot","fb",-1.26294914397844
"2134","top - bot","fb",-0.804463065069735
"2135","top - bot","fb",-1.34255758018081
"2136","top - bot","fb",-1.12609220716841
"2137","top - bot","fb",-1.44170806122269
"2138","top - bot","fb",-1.32503536288714
"2139","top - bot","fb",-1.9236117515005
"2140","top - bot","fb",-1.87082366056463
"2141","top - bot","fb",-2.26353782888254
"2142","top - bot","fb",-2.08313220203275
"2143","top - bot","fb",-2.17197705577801
"2144","top - bot","fb",-1.92807317592902
"2145","top - bot","fb",-1.1905226860408
"2146","top - bot","fb",-1.43385912465474
"2147","top - bot","fb",-1.46407850117987
"2148","top - bot","fb",-1.01506950819661
"2149","top - bot","fb",-1.72891107364222
"2150","top - bot","fb",-1.07519990491791
"2151","top - bot","fb",-1.22536346838063
"2152","top - bot","fb",-1.03431101790346
"2153","top - bot","fb",-1.71640698987249
"2154","top - bot","fb",-2.69427033918006
"2155","top - bot","fb",-2.85644140884731
"2156","top - bot","fb",-2.88866037580923
"2157","top - bot","fb",-2.68297657898179
"2158","top - bot","fb",-2.29313912618844
"2159","top - bot","fb",-2.12413487596248
"2160","top - bot","fb",-1.91003532775777
"2161","top - bot","fb",-1.90877807778501
"2162","top - bot","fb",-1.36953397186213
"2163","top - bot","fb",-1.28713424734643
"2164","top - bot","fb",-1.79286751599618
"2165","top - bot","fb",-1.52783170750612
"2166","top - bot","fb",-2.07932420755332
"2167","top - bot","fb",-1.98711015107532
"2168","top - bot","fb",-1.70488075023197
"2169","top - bot","fb",-1.8490472314814
"2170","top - bot","fb",-2.03148776233619
"2171","top - bot","fb",-2.14405437595421
"2172","top - bot","fb",-1.38342390798782
"2173","top - bot","fb",-1.83609032922992
"2174","top - bot","fb",-1.17907174362866
"2175","top - bot","fb",-1.70235420723702
"2176","top - bot","fb",-1.80138656889038
"2177","top - bot","fb",-1.81867183617544
"2178","top - bot","fb",-1.9870278563744
"2179","top - bot","fb",-1.01001072506676
"2180","top - bot","fb",-1.355500170108
"2181","top - bot","fb",-1.75042792465173
"2182","top - bot","fb",-1.88984253442014
"2183","top - bot","fb",-1.46082173844074
"2184","top - bot","fb",-1.76948966391723
"2185","top - bot","fb",-2.00043566206056
"2186","top - bot","fb",-1.54628588488573
"2187","top - bot","fb",-2.68690998305517
"2188","top - bot","fb",-2.45668730392797
"2189","top - bot","fb",-2.08199450775709
"2190","top - bot","fb",-0.703773024772626
"2191","top - bot","fb",-2.94031082825022
"2192","top - bot","fb",-1.17105182226043
"2193","top - bot","fb",-1.47987896598451
"2194","top - bot","fb",-1.49632982232716
"2195","top - bot","fb",-2.40344178970771
"2196","top - bot","fb",-2.9686013490919
"2197","top - bot","fb",-2.05067125669813
"2198","top - bot","fb",-1.83884781439846
"2199","top - bot","fb",-1.47337946292797
"2200","top - bot","fb",-1.50725241018439
"2201","top - bot","fb",-2.52422094688211
"2202","top - bot","fb",-2.68493324359142
"2203","top - bot","fb",-1.89034757384325
"2204","top - bot","fb",-2.01563685889856
"2205","top - bot","fb",-2.26753225144595
"2206","top - bot","fb",-2.02144549082348
"2207","top - bot","fb",-1.98336817514272
"2208","top - bot","fb",-1.61944726539098
"2209","top - bot","fb",-1.52196211580495
"2210","top - bot","fb",-2.12712989349669
"2211","top - bot","fb",-1.49774160908611
"2212","top - bot","fb",-1.76592863538704
"2213","top - bot","fb",-1.69377540354077
"2214","top - bot","fb",-1.96538768298679
"2215","top - bot","fb",-2.18059914074962
"2216","top - bot","fb",-1.5015683588043
"2217","top - bot","fb",-1.58854289646806
"2218","top - bot","fb",-2.16153572365748
"2219","top - bot","fb",-1.95931838631749
"2220","top - bot","fb",-1.88244755939292
"2221","top - bot","fb",-2.3675959126806
"2222","top - bot","fb",-2.44417395755594
"2223","top - bot","fb",-2.06784676757038
"2224","top - bot","fb",-2.42513661639035
"2225","top - bot","fb",-2.55537057488073
"2226","top - bot","fb",-2.39698357361494
"2227","top - bot","fb",-2.25031779754434
"2228","top - bot","fb",-2.16168865427857
"2229","top - bot","fb",-1.95215360562658
"2230","top - bot","fb",-1.77013132428738
"2231","top - bot","fb",-2.05319607201137
"2232","top - bot","fb",-1.76382498183884
"2233","top - bot","fb",-1.38515688996453
"2234","top - bot","fb",-1.51735311519502
"2235","top - bot","fb",-1.77108522194804
"2236","top - bot","fb",-1.76006269071733
"2237","top - bot","fb",-1.55457518202235
"2238","top - bot","fb",-2.10111653650376
"2239","top - bot","fb",-2.00714856349535
"2240","top - bot","fb",-1.42300364283603
"2241","top - bot","fb",-1.35089645375868
"2242","top - bot","fb",-1.39430073562723
"2243","top - bot","fb",-1.46742589769736
"2244","top - bot","fb",-1.96268886271546
"2245","top - bot","fb",-1.62624765055189
"2246","top - bot","fb",-1.89854414186634
"2247","top - bot","fb",-1.68795688780477
"2248","top - bot","fb",-1.91205817034526
"2249","top - bot","fb",-1.88847777384505
"2250","top - bot","fb",-2.09086645160867
"2251","top - bot","fb",-2.18620266079692
"2252","top - bot","fb",-0.88914815230526
"2253","top - bot","fb",-0.720442852150236
"2254","top - bot","fb",-0.564620634066283
"2255","top - bot","fb",-1.27950415063242
"2256","top - bot","fb",-0.604888088462482
"2257","top - bot","fb",-1.86954498167481
"2258","top - bot","fb",-1.59005102575609
"2259","top - bot","fb",-1.96815015211161
"2260","top - bot","fb",-1.86487623101938
"2261","top - bot","fb",-1.48640444866892
"2262","top - bot","fb",-1.51209417471397
"2263","top - bot","fb",-1.54658554652038
"2264","top - bot","fb",-1.29760745265587
"2265","top - bot","fb",-2.21917413252184
"2266","top - bot","fb",-2.25556098375022
"2267","top - bot","fb",-1.67780658493509
"2268","top - bot","fb",-1.86243873703982
"2269","top - bot","fb",-1.13615858936326
"2270","top - bot","fb",-1.99155603114782
"2271","top - bot","fb",-2.27620297154695
"2272","top - bot","fb",-1.86817184936563
"2273","top - bot","fb",-1.71165270974349
"2274","top - bot","fb",-2.50087262162672
"2275","top - bot","fb",-2.54758785596056
"2276","top - bot","fb",-2.27916276245464
"2277","top - bot","fb",-2.13664125543795
"2278","top - bot","fb",-2.00626302934597
"2279","top - bot","fb",-2.13013359597841
"2280","top - bot","fb",-2.70735904859375
"2281","top - bot","fb",-1.9702165553447
"2282","top - bot","fb",-2.50532460988179
"2283","top - bot","fb",-2.47514662023803
"2284","top - bot","fb",-2.04024301650019
"2285","top - bot","fb",-2.15483124796845
"2286","top - bot","fb",-2.3591174529176
"2287","top - bot","fb",-2.51691942944549
"2288","top - bot","fb",-2.7243462014853
"2289","top - bot","fb",-2.89217817014656
"2290","top - bot","fb",-2.51302619175844
"2291","top - bot","fb",-2.6956659639199
"2292","top - bot","fb",-2.24628831413863
"2293","top - bot","fb",-2.29553598377006
"2294","top - bot","fb",-1.46802181898027
"2295","top - bot","fb",-1.71238045767008
"2296","top - bot","fb",-1.34995432747994
"2297","top - bot","fb",-1.06858336582387
"2298","top - bot","fb",-1.27664516735305
"2299","top - bot","fb",-1.39494051774825
"2300","top - bot","fb",-1.30165237453106
"2301","top - bot","fb",-1.27153890737429
"2302","top - bot","fb",-2.02510051824874
"2303","top - bot","fb",-1.75310953533587
"2304","top - bot","fb",-1.92124623463378
"2305","top - bot","fb",-1.8156936385659
"2306","top - bot","fb",-1.50972379315305
"2307","top - bot","fb",-1.92446435246725
"2308","top - bot","fb",-2.70921165429687
"2309","top - bot","fb",-1.95062047521356
"2310","top - bot","fb",-1.60611353571727
"2311","top - bot","fb",-1.66052734383866
"2312","top - bot","fb",-1.92361350676205
"2313","top - bot","fb",-1.76625413017494
"2314","top - bot","fb",-1.67577552982896
"2315","top - bot","fb",-1.79471770942362
"2316","top - bot","fb",-1.7109031521924
"2317","top - bot","fb",-1.90110410059575
"2318","top - bot","fb",-1.78331112048829
"2319","top - bot","fb",-1.52951394994184
"2320","top - bot","fb",-1.54795523536294
"2321","top - bot","fb",-2.43668687351157
"2322","top - bot","fb",-1.88862102941208
"2323","top - bot","fb",-1.94129076487421
"2324","top - bot","fb",-1.94398706769497
"2325","top - bot","fb",-2.28469163952503
"2326","top - bot","fb",-2.28372175373971
"2327","top - bot","fb",-1.75476747132632
"2328","top - bot","fb",-1.68464157483681
"2329","top - bot","fb",-1.60415083257419
"2330","top - bot","fb",-1.88614303175402
"2331","top - bot","fb",-2.05362941293063
"2332","top - bot","fb",-2.08917505681515
"2333","top - bot","fb",-1.65214663938606
"2334","top - bot","fb",-1.94143379817717
"2335","top - bot","fb",-1.64342607634247
"2336","top - bot","fb",-1.66864701595448
"2337","top - bot","fb",-2.34128636088474
"2338","top - bot","fb",-2.39461556302233
"2339","top - bot","fb",-1.89893942066877
"2340","top - bot","fb",-1.74455030648195
"2341","top - bot","fb",-1.51979749588762
"2342","top - bot","fb",-2.42044669627947
"2343","top - bot","fb",-1.93559858612415
"2344","top - bot","fb",-1.60618368964519
"2345","top - bot","fb",-2.10957239068537
"2346","top - bot","fb",-2.52691605977503
"2347","top - bot","fb",-1.06067591352837
"2348","top - bot","fb",-2.00645676729955
"2349","top - bot","fb",-2.18494006762338
"2350","top - bot","fb",-2.64295282232439
"2351","top - bot","fb",-2.21127338174907
"2352","top - bot","fb",-2.1610209405924
"2353","top - bot","fb",-2.30448478788841
"2354","top - bot","fb",-2.4090944023051
"2355","top - bot","fb",-2.44815577172557
"2356","top - bot","fb",-1.50875015121401
"2357","top - bot","fb",-1.51511747619543
"2358","top - bot","fb",-1.96749776594717
"2359","top - bot","fb",-1.46584588111294
"2360","top - bot","fb",-1.92797260603885
"2361","top - bot","fb",-1.6692048414045
"2362","top - bot","fb",-1.58497228737479
"2363","top - bot","fb",-2.02127373179212
"2364","top - bot","fb",-1.94340226300374
"2365","top - bot","fb",-1.88825285121249
"2366","top - bot","fb",-2.25416065063879
"2367","top - bot","fb",-1.88175004398914
"2368","top - bot","fb",-1.26023819310969
"2369","top - bot","fb",-1.20573248001124
"2370","top - bot","fb",-1.5735452523124
"2371","top - bot","fb",-2.12633921198827
"2372","top - bot","fb",-1.77572844789393
"2373","top - bot","fb",-2.11643888031868
"2374","top - bot","fb",-2.15269697585062
"2375","top - bot","fb",-1.8036376716424
"2376","top - bot","fb",-1.57469610499256
"2377","top - bot","fb",-1.57947889411111
"2378","top - bot","fb",-1.99239332376192
"2379","top - bot","fb",-1.93152770389014
"2380","top - bot","fb",-1.40995640732022
"2381","top - bot","fb",-1.84878300627337
"2382","top - bot","fb",-1.81096458149291
"2383","top - bot","fb",-1.59291012595861
"2384","top - bot","fb",-1.47610975238989
"2385","top - bot","fb",-1.77291948903094
"2386","top - bot","fb",-1.78786909551006
"2387","top - bot","fb",-1.83498133374837
"2388","top - bot","fb",-2.00183171000877
"2389","top - bot","fb",-2.41435154465486
"2390","top - bot","fb",-1.54321123444564
"2391","top - bot","fb",-1.42063043024963
"2392","top - bot","fb",-1.29544272289819
"2393","top - bot","fb",-1.12266637384761
"2394","top - bot","fb",-1.86537768374151
"2395","top - bot","fb",-2.02776577933714
"2396","top - bot","fb",-2.29986821266526
"2397","top - bot","fb",-2.18119874098076
"2398","top - bot","fb",-2.24645853213396
"2399","top - bot","fb",-2.12097553780579
"2400","top - bot","fb",-2.0081799374445
"2401","top - bot","fb",-2.25157099093565
"2402","top - bot","fb",-1.66245683236886
"2403","top - bot","fb",-2.02482213088265
"2404","top - bot","fb",-1.99924923159324
"2405","top - bot","fb",-1.73828686515729
"2406","top - bot","fb",-1.18240342723886
"2407","top - bot","fb",-1.652826721927
"2408","top - bot","fb",-1.35773537177483
"2409","top - bot","fb",-2.22089072287934
"2410","top - bot","fb",-2.2083604681065
"2411","top - bot","fb",-3.22704199714906
"2412","top - bot","fb",-2.63391660497768
"2413","top - bot","fb",-2.55779872641538
"2414","top - bot","fb",-2.11720181137234
"2415","top - bot","fb",-1.71682358851734
"2416","top - bot","fb",-1.92237411872267
"2417","top - bot","fb",-1.34049834901338
"2418","top - bot","fb",-1.71872848588455
"2419","top - bot","fb",-2.16784659076022
"2420","top - bot","fb",-1.64112651929426
"2421","top - bot","fb",-1.83004343191893
"2422","top - bot","fb",-1.54238109998737
"2423","top - bot","fb",-1.69437302393816
"2424","top - bot","fb",-1.91157884053489
"2425","top - bot","fb",-1.41600227002309
"2426","top - bot","fb",-2.13327708674291
"2427","top - bot","fb",-2.04009666759733
"2428","top - bot","fb",-2.06621775151271
"2429","top - bot","fb",-2.16299318894154
"2430","top - bot","fb",-1.73513634622549
"2431","top - bot","fb",-1.7265257842288
"2432","top - bot","fb",-1.34993929381117
"2433","top - bot","fb",-1.31027691343675
"2434","top - bot","fb",-1.60689700769059
"2435","top - bot","fb",-1.44573083300335
"2436","top - bot","fb",-1.51437174018045
"2437","top - bot","fb",-1.53553709770541
"2438","top - bot","fb",-2.11280985757145
"2439","top - bot","fb",-1.71900197955746
"2440","top - bot","fb",-1.55753006354466
"2441","top - bot","fb",-1.64487585813608
"2442","top - bot","fb",-1.65396873144961
"2443","top - bot","fb",-1.97526096809451
"2444","top - bot","fb",-1.68541527243153
"2445","top - bot","fb",-1.02344930045947
"2446","top - bot","fb",-0.963289763171321
"2447","top - bot","fb",-2.3552046642517
"2448","top - bot","fb",-2.22323318989245
"2449","top - bot","fb",-2.24778077989506
"2450","top - bot","fb",-2.21593115678462
"2451","top - bot","fb",-1.5409011491201
"2452","top - bot","fb",-1.34634927100232
"2453","top - bot","fb",-1.70398132827142
"2454","top - bot","fb",-1.78465569024201
"2455","top - bot","fb",-2.15227393019567
"2456","top - bot","fb",-1.97323068673169
"2457","top - bot","fb",-2.06903842944507
"2458","top - bot","fb",-2.06831227606439
"2459","top - bot","fb",-1.45448855818369
"2460","top - bot","fb",-1.74130535755165
"2461","top - bot","fb",-1.97936137526202
"2462","top - bot","fb",-1.64927191954042
"2463","top - bot","fb",-1.01016094464151
"2464","top - bot","fb",-1.23653246312596
"2465","top - bot","fb",-2.3635107955228
"2466","top - bot","fb",-2.5266316849854
"2467","top - bot","fb",-2.66227133158458
"2468","top - bot","fb",-2.16596606740574
"2469","top - bot","fb",-2.15875161490601
"2470","top - bot","fb",-1.73758872429558
"2471","top - bot","fb",-1.98094917434053
"2472","top - bot","fb",-1.86145395334018
"2473","top - bot","fb",-2.04878199419406
"2474","top - bot","fb",-3.32693561249016
"2475","top - bot","fb",-2.24881399308942
"2476","top - bot","fb",-2.49356828906485
"2477","top - bot","fb",-1.54028244140817
"2478","top - bot","fb",-2.12031378202145
"2479","top - bot","fb",-1.68027912009187
"2480","top - bot","fb",-1.61234692530868
"2481","top - bot","fb",-1.89175194107578
"2482","top - bot","fb",-1.76108885630622
"2483","top - bot","fb",-1.50915083900327
"2484","top - bot","fb",-1.27765758995402
"2485","top - bot","fb",-1.00002321960124
"2486","top - bot","fb",-1.80713694346482
"2487","top - bot","fb",-1.92503697390873
"2488","top - bot","fb",-2.1700261542748
"2489","top - bot","fb",-1.74168365260548
"2490","top - bot","fb",-2.1272276314156
"2491","top - bot","fb",-2.67634108077604
"2492","top - bot","fb",-2.25815218229324
"2493","top - bot","fb",-1.93635590801515
"2494","top - bot","fb",-1.58521966197326
"2495","top - bot","fb",-1.87951188604464
"2496","top - bot","fb",-1.76162828484801
"2497","top - bot","fb",-1.69035365508765
"2498","top - bot","fb",-1.65300122737759
"2499","top - bot","fb",-1.85228596801467
"2500","top - bot","fb",-1.6723182975625
"2501","top - bot","fb",-0.608840347804813
"2502","top - bot","fb",-1.34461206328913
"2503","top - bot","fb",-1.61278264626268
"2504","top - bot","fb",-2.4135956894294
"2505","top - bot","fb",-1.82435988714037
"2506","top - bot","fb",-2.1044109672131
"2507","top - bot","fb",-2.18559272612777
